Handle,SKU,Name,Category,Description,Sold by weight,Option 1 name,Option 1 value,Option 2 name,Option 2 value,Option 3 name,Option 3 value,Cost,Barcode,SKU of included item,Quantity of included item,Track stock,Available for sale [2525 Mini Shop],Price [2525 Mini Shop],In stock [2525 Mini Shop],Low stock [2525 Mini Shop],"Tax - ""消費税"" (8%)"
มาม่าครับรสหมูสับ,10438,มาม่าคัพ รสหมูสับママカップヌードル 豚ミンチ,บะหมี่กึ่งสำเร็จรูป,,N,,,,,,,6480,8850987101472,,,Y,Y,200,27.000,0.000,Y
มาม่าต้มยำกุ้ง,10066,มาม่าต้มยำกุ้ง,บะหมี่กึ่งสำเร็จรูป,,N,,,,,,,80,8850987101021,,,Y,Y,100,14.000,,Y
มาม่าต้มยำกุ้ง-1,10749,มาม่าต้มยำกุ้ง,บะหมี่กึ่งสำเร็จรูป,,N,,,,,,,0,8850987101205,,,Y,Y,980,2.000,,Y
มาม่าต้มยำกุ้งน้ำข้น,10741,มาม่าต้มยำกุ้งน้ำข้น,บะหมี่กึ่งสำเร็จรูป,,N,,,,,,,0,8850987142444,,,Y,Y,980,1.000,,Y
มาม่าต้มยำกุ้งน้ำข้น-1,10776,มาม่าต้มยำกุ้งน้ำข้น,บะหมี่กึ่งสำเร็จรูป,,N,,,,,,,77,8850987128301,,,Y,Y,100,-7.000,,Y
มาม่ารสกระเพราแห้ง,10775,มาม่ารสกระเพราแห้ง,บะหมี่กึ่งสำเร็จรูป,,N,,,,,,,0,8850987148118,,,Y,Y,98,100.000,,Y
มาม่ารสกะเพราแซ่บแห้ง,10751,มาม่ารสกะเพราแซ่บแห้ง,บะหมี่กึ่งสำเร็จรูป,,N,,,,,,,0,8850987148156,,,Y,Y,588,0.000,0.000,Y
มาม่ารสเป็ดพะโล้,10750,มาม่ารสเป็ดพะโล้,บะหมี่กึ่งสำเร็จรูป,,N,,,,,,,0,8850987141072,,,Y,Y,588,0.000,0.000,Y
มาม่าหมี่น้ำใส,10585,มาม่าหมี่น้ำใส,บะหมี่กึ่งสำเร็จรูป,,N,,,,,,,72,8850987201042,,,Y,Y,98,7.000,0.000,Y
มาม่าหมูน้ำตก,10972,มาม่าหมูน้ำตก,บะหมี่กึ่งสำเร็จรูป,,N,,,,,,,77,8850987128004,,,Y,Y,100,21.000,0.000,Y
มาม่าหมูสับ,10067,มาม่าหมูสับ,บะหมี่กึ่งสำเร็จรูป,,N,,,,,,,80,8850987101014,,,Y,Y,100,12.000,,Y
มาม่าหมูสับต้มยำ,10603,มาม่าหมูสับต้มยำ,บะหมี่กึ่งสำเร็จรูป,,N,,,,,,,760,8850100126207,,,Y,Y,980,1.000,,Y
มาม่าหมูสับต้มยำน้ำข้น,10589,มาม่าหมูสับต้มยำน้ำข้น,บะหมี่กึ่งสำเร็จรูป,,N,,,,,,,0,18509878,,,N,Y,98,,,Y
มาม่าหมูสับต้มยำน้ำข้น-1,10970,มาม่าหมูสับต้มยำน้ำข้น,บะหมี่กึ่งสำเร็จรูป,,N,,,,,,,0,8850987143625,,,Y,Y,980,2.000,,Y
มาม่าหมูสับต้มยำน้ำข้น-2,11023,มาม่าหมูสับต้มยำน้ำข้น,บะหมี่กึ่งสำเร็จรูป,,N,,,,,,,0,8850987143618,,,Y,Y,100,-7.000,,Y
มาม่าหมูสับแพค10ซอง,11077,มาม่าหมูสับแพค10ซอง,,,N,,,,,,,766,8850987101199,,,Y,Y,980,3.000,,Y
มาม่าเป็ดพะโล้,10770,มาม่าเป็ดพะโล้,บะหมี่กึ่งสำเร็จรูป,,N,,,,,,,77,8850987101182,,,Y,Y,100,30.000,0.000,Y
มาม่าเย็นตาโฟต้มยำหม้อไฟ,10759,มาม่าเย็นตาโฟต้มยำหม้อไฟ,บะหมี่กึ่งสำเร็จรูป,,N,,,,,,,77,8850987142611,,,Y,Y,100,-5.000,,Y
มาม่าเย็นตาโฟหม้อไฟ,10602,มาม่าเย็นตาโฟหม้อไฟ,บะหมี่กึ่งสำเร็จรูป,,N,,,,,,,0,8850987142628,,,Y,Y,980,-1.000,,Y
มาม่าเส้นหมี่น้ำใส,10070,มาม่าเส้นหมี่น้ำใส,อาหารจำพวกเส้น,,N,,,,,,,67,9858281801042,,,Y,Y,98,0.000,0.000,Y
มาม่าเส้นหมี่น้ำใส-2,10740,มาม่าเส้นหมี่น้ำใส,บะหมี่กึ่งสำเร็จรูป,,N,,,,,,,4500,8850987201479,,,Y,Y,980,0.000,0.000,Y
มาม่าเส้นหมี่น้ำใส-3,10090,มาม่าเส้นหมี่น้ำใส,บะหมี่กึ่งสำเร็จรูป,,N,,,,,,,77,8850987201295,,,Y,Y,100,13.000,,Y
มาม่าเส้นหมี่หมูน้ำตก,10072,มาม่าเส้นหมี่หมูน้ำตก,อาหารจำพวกเส้น,,N,,,,,,,77,8851876000005,,,Y,Y,98,0.000,0.000,Y
มาม่าเส้นหมี่น้ำใส-1,10071,มาม่าเส้นเล็กน้ำใส,อาหารจำพวกเส้น,,N,,,,,,,67,8850987201059,,,Y,Y,98,0.000,0.000,Y
มาม่าเส้นเล็กหมูน้ำตก,10233,มาม่าเส้นเล็กหมูน้ำตก,บะหมี่กึ่งสำเร็จรูป,,N,,,,,,,77,8851876001132,,,Y,Y,98,-1.000,0.000,Y
มิรินด้าน้ำเขียว,10454,มิรินด้าน้ำเขียว,เครื่องดื่ม,,N,,,,,,,0,8934588362118,,,Y,Y,180,1.000,0.000,Y
มิสทีน-ทอป-คันทรี่-โรลออน,10539,มิสทีน ทอป คันทรี่ โรลออน,Cosmetic,,N,,,,,,,900,8859178711476,,,Y,Y,1200,1.000,0.000,Y
มีอ๊ยย-โรลออน-ไบรท์เทนนิ่ง-ดีพ-เซรั่ม-ฮอกไกโด-โรส,10561,มีอ๊ยย โรลออน ไบรท์เทนนิ่ง ดีพ เซรั่ม ฮอกไกโด โรส,,,N,,,,,,,0,8850029029856,,,Y,Y,980,0.000,0.000,Y
ยาดมหงไทย,10495,ยาดมหงไทย,,,N,,,,,,,0,8859126000508,,,Y,Y,500,1.000,0.000,Y
ยาดมโป๊ยเชียน,10494,ยาดมโป๊ยเชียน,Cosmetic,,N,,,,,,,280,8851447010006,,,Y,Y,350,15.000,,Y
ยาทาปาก(lonnagel),10951,ยาทาปาก(lonnagel),,,N,,,,,,,0,8855107000703,,,Y,Y,350,25.000,0.000,Y
ยาธาตุน้ำขาวตรากระต่ายบิน,10622,ยาธาตุน้ำขาวตรากระต่ายบิน,,,N,,,,,,,0,8851847000010,,,Y,Y,300,16.000,0.000,Y
ยาผงตราเสือ11ตัว,10943,ยาผงตราเสือ11ตัว,,,N,,,,,,,0,8852965100026,,,Y,Y,650,11.000,0.000,Y
ยาริดสีดวง(varicoz500),10946,ยาริดสีดวง(varicoz500),,,N,,,,,,,0,,,,Y,Y,variable,9.000,0.000,Y
ยาสตรีเพ็ญภาค,10720,ยาสตรีเพ็ญภาค,,,N,,,,,,,700,8858736900017,,,Y,Y,850,3.000,0.000,Y
ยาสีฟันคอลเกต,11118,ยาสีฟันคอลเกต,,,N,,,,,,,800,8850006944257,,,Y,Y,1000,3.000,,Y
ยาสีฟันดอกบัวคู่,11116,ยาสีฟันดอกบัวคู่,,,N,,,,,,,800,8850348110013,,,Y,Y,1000,4.000,,Y
ยาสีฟันดอกบัวคู่-(ดั้งเดิม),10932,ยาสีฟันดอกบัวคู่ (ดั้งเดิม),Cosmetic,,N,,,,,,,0,,,,Y,Y,900,16.000,0.000,Y
ยาสีฟันดอกบัวคู่เกลือสมุนไพร,11117,ยาสีฟันดอกบัวคู่เกลือสมุนไพร,,,N,,,,,,,1000,8850348118279,,,Y,Y,1200,5.000,,Y
ยาสีฟันดาลี่,11119,ยาสีฟันดาลี่,,,N,,,,,,,800,8851228001872,,,Y,Y,1000,3.000,,Y
ยาหม่องตราถ้วยทอง,10931,ยาหม่องตราถ้วยทอง,,,N,,,,,,,0,8852197110732,,,Y,Y,550,5.000,0.000,Y
ยาแผ่นตราเสือ11ตัว,10937,ยาแผ่นตราเสือ11ตัว,,,N,,,,,,,0,8852965100477,,,Y,Y,800,21.000,0.000,Y
ยำ-ต้มยำทะเลหม้อไฟ,11028,ยำ ต้มยำทะเลหม้อไฟ,บะหมี่กึ่งสำเร็จรูป,,N,,,,,,,0,8850250013297,,,Y,Y,980,4.000,,Y
ยำยำ(หมูสับ),10738,ยำยำ(หมูสับ),บะหมี่กึ่งสำเร็จรูป,,N,,,,,,,0,8850250000150,,,Y,Y,980,0.000,,Y
ยำยำต้มยำกุ้ง,10754,ยำยำต้มยำกุ้ง,บะหมี่กึ่งสำเร็จรูป,,N,,,,,,,0,8850250004943,,,Y,Y,980,2.000,,Y
ยำยำต้มยำกุ้ง-1,10758,ยำยำต้มยำกุ้ง,บะหมี่กึ่งสำเร็จรูป,,N,,,,,,,0,8850250002864,,,Y,Y,100,-18.000,,Y
ยำยำต้มยำกุ้ง-2,10762,ยำยำต้มยำกุ้ง,บะหมี่กึ่งสำเร็จรูป,,N,,,,,,,0,8850250002994,,,Y,Y,100,5.000,,Y
ยำยำต้มยำกุ้งน้ำข้น,10739,ยำยำต้มยำกุ้งน้ำข้น,บะหมี่กึ่งสำเร็จรูป,,N,,,,,,,0,8850250005391,,,Y,Y,980,4.000,,Y
ยำยำต้มยำทะเลหม้อไฟ,10767,ยำยำต้มยำทะเลหม้อไฟ,บะหมี่กึ่งสำเร็จรูป,,N,,,,,,,2400,8850250176329,,,Y,Y,2940,0.000,0.000,Y
ยำยำต้มยำทะเลหม้อไฟ-1,10792,ยำยำต้มยำทะเลหม้อไฟ,บะหมี่กึ่งสำเร็จรูป,,N,,,,,,,0,8850250006329,,,Y,Y,100,-6.000,,Y
ยำยำผัดขี้เมาแห้ง,10788,ยำยำผัดขี้เมาแห้ง,บะหมี่กึ่งสำเร็จรูป,,N,,,,,,,77,8850250000761,,,Y,Y,100,10.000,,Y
ยำยำผัดขี้เมาแห้ง-1,10968,ยำยำผัดขี้เมาแห้ง,บะหมี่กึ่งสำเร็จรูป,,N,,,,,,,0,8850250030768,,,Y,Y,980,3.000,,Y
ยำยำรสสุกี้instant-flat-shaped-noodles-suki-flavour-(yumyum),10791,ยำยำรสสุกี้Instant Flat Shaped Noodles Suki Flavour (YumYum),บะหมี่กึ่งสำเร็จรูป,,N,,,,,,,77,8850250002079,,,Y,Y,100,9.000,,Y
ยำยำรสหมูสับ,10757,ยำยำรสหมูสับ,บะหมี่กึ่งสำเร็จรูป,,N,,,,,,,77,8850250000730,,,Y,Y,100,2.000,,Y
ยำรสผัดขี้เมา,10766,ยำรสผัดขี้เมา,บะหมี่กึ่งสำเร็จรูป,,N,,,,,,,2400,8850250170761,,,Y,Y,2940,0.000,0.000,Y
ยำรสสุกี้,10768,ยำรสสุกี้,บะหมี่กึ่งสำเร็จรูป,,N,,,,,,,2400,8850250172079,,,Y,Y,2940,0.000,0.000,Y
ยำรสสุกี้-1,10969,ยำรสสุกี้,บะหมี่กึ่งสำเร็จรูป,,N,,,,,,,0,8850250032076,,,Y,Y,980,1.000,,Y
รถดีเมนูต้มยำ-60-กรัม,10159,รถดีเมนูต้มยำ 60 กรัม,ผงปรุงรส,,N,,,,,,,184,8850250007739,,,Y,Y,270,9.000,0.000,Y
รถดีเมนูลาบน้ำตก-30-กรัม,10160,รถดีเมนูลาบน้ำตก 30 กรัม,ผงปรุงรส,,N,,,,,,,184,8850250008781,,,Y,Y,270,14.000,0.000,Y
รสดี-น้ำยำ,10043,รสดี น้ำยำ 40g,เครื่องแกง,,N,,,,,,,187,8850250008200,,,Y,Y,230,0.000,,Y
รสดี-ผงปรุงรส-รสไก่-400-ก.,10147,รสดี ผงปรุงรส รสไก่ 400 ก.,ผงปรุงรส,,N,,,,,,,540,8850250010999,,,Y,Y,730,4.000,0.000,Y
รสดี-หมูแดง,10124,รสดี หมูแดง,เครื่องแกง,,N,,,,,,,0,8850250008958,,,Y,Y,95,0.000,0.000,Y
รสดีหมู-800กรัม,11122,รสดีหมู 800กรัม,เครื่องปรุง,,N,,,,,,,1375,8850250010968,,,Y,Y,1800,8.000,,Y
รสดีหมู400gポークフレーバー調味料,10053,รสดีหมู400gポークフレーバー調味料,เครื่องปรุง,,N,,,,,,,506,8850250010951,,,Y,Y,790,26.000,,Y
รถดีเมนูพะโล้-60-กรัม,10156,รสดีเมนูพะโล้ 60 กรัม,ผงปรุงรส,,N,,,,,,,187,8850250007685,,,Y,Y,260,5.000,,Y
รสดีเมนูหมักย่าง-60-กรัม,10158,รสดีเมนูหมักย่าง 60 กรัม,เครื่องปรุง,,N,,,,,,,0,8850250008088,,,Y,Y,270,39.000,0.000,Y
รสดีเมนูแกงส้ม-40-กรัม,10155,รสดีเมนูแกงส้ม 40 กรัม,ผงปรุงรส,,N,,,,,,,184,8850250007968,,,Y,Y,270,11.000,0.000,Y
รสดีแป้งมอดกรอบต้นตำหรับ..クリスピー小麦粉オリジナルフレーバー,10469,รสดีแป้งทอดกรอบต้นตำหรับ..クリスピー小麦粉オリジナルフレーバー,,,N,,,,,,,237,8850250002628,,,Y,Y,350,6.000,,Y
.รสดีแป้งทอดกรอบเผ็ดサクサクの小麦粉辛くてスパイシーな味,10470,รสดีแป้งทอดกรอบเผ็ดサクサクの小麦粉辛くてスパイシーな味,เครื่องปรุง,,N,,,,,,,232,8850250002635,,,Y,Y,350,4.000,,Y
ลอดช่อง(ดารัณ),10909,ลอดช่อง(ดารัณ),FROZEN,,N,,,,,,,325,,,,Y,Y,500,0.000,0.000,Y
ละลายเสมหะ(bromhex),10947,ละลายเสมหะ(bromhex),,,N,,,,,,,0,8856513001124,,,Y,Y,variable,49.000,0.000,Y
ลำใยกระป๋อง-longans-au-sirop-lourd,10903,ลำใยกระป๋อง LONGANS AU SIROP LOURD,หมวดกระป๋อง,,N,,,,,,,347,8850649000082,,,Y,Y,560,19.000,,Y
ลำใยแช่แข็ง,11096,ลำใยแช่แข็ง,FROZEN,,N,,,,,,,350,4582724050647,,,Y,Y,550,6.000,,Y
ลำใยแช่แข็ง(frozen-longan-),10902,ลำใยแช่แข็ง(Frozen Longan ),FROZEN,,N,,,,,,,350,4595120341899,,,Y,Y,550,1.000,,Y
ลำไยในน้ำเชื่อม,10375,ลำไยในน้ำเชื่อม,หมวดกระป๋อง,,N,,,,,,,0,093856990311,,,Y,Y,420,0.000,0.000,Y
ลิ้นจี่กระป๋อง,11064,ลิ้นจี่กระป๋อง,,,N,,,,,,,418,8850649000044,,,Y,Y,550,21.000,,Y
ลิ้นจี่แช่แข็ง(冷凍ライチ),10400,ลิ้นจี่แช่แข็ง(冷凍ライチ),,,N,,,,,,,0,4580525723012,,,Y,Y,690,1.000,0.000,Y
ลิ้นจี่ในน้ำเชื่อม,10374,ลิ้นจี่ในน้ำเชื่อม,หมวดกระป๋อง,,N,,,,,,,0,093856990458,,,Y,Y,480,0.000,0.000,Y
ลิ้นหมู(lưỡi-heo)豚タン/kg,10920,ลิ้นหมู(LƯỠI HEO)豚タン/KG,FROZEN,,N,,,,,,,825,3900006000018,,,Y,Y,1100,3.000,0.000,Y
ลิโพ,10448,ลิโพ,เครื่องดื่ม,,N,,,,,,,0,4987306003477,,,Y,Y,180,33.000,0.000,Y
ลูกชิด,10318,ลูกชิด,ฟิลิบปิน,,N,,,,,,,278,4804888777421,,,Y,Y,380,5.000,,Y
ลูกชิดในน้ำเชื่อม,10352,ลูกชิดในน้ำเชื่อม,วัตถุดิบของหวาน,,N,,,,,,,0,8850649000112,,,Y,Y,480,1.000,0.000,Y
ลูกชิ้นกุ้งเวียดนาม,10420,ลูกชิ้นกุ้งเวียดนาม,,,N,,,,,,,0,8936216430329,,,Y,Y,890,1.000,0.000,Y
ลูกชิ้นปลากลมเจ้าสัว(フッシュボール),10413,ลูกชิ้นปลากลมเจ้าสัว(フッシュボール),FROZEN,,N,,,,,,,242,8854241010586,,,Y,Y,380,7.000,,Y
ลูกชิ้นปลาบัวลอย(冷凍フィッシュポール),10410,ลูกชิ้นปลาบัวลอย(冷凍フィッシュポール),FROZEN,,N,,,,,,,715,8858771600545,,,Y,Y,1000,4.000,,Y
